id	name	phyle	quality	search_keyword
f_24011	虚空守護者凡妮莎	7	6	虚空守護者凡妮莎
f_24012	绯紅基亞拉	11	6	绯紅基亞拉
f_24014	小狗比娜	3	6	小狗比娜
f_24015	阿拉貝拉修女	1	6	阿拉貝拉修女
f_24016	死亡蝙蝠	3	6	死亡蝙蝠
f_24017	莎尔的牧師	6	6	莎尔的牧師
f_24018	科什	11	6	科什
f_24019	女列车長	8	6	女列车長
f_24020	刽子手阿拉斯特尔	11	6	刽子手阿拉斯特尔
f_24021	凛冬公主	1	6	凛冬公主
f_24022	暴君女王佩珀	3	6	暴君女王佩珀
f_24023	晨曦領主	10	6	晨曦領主
f_24024	無名幽靈	2	6	無名幽靈
f_24025	永恒大法師	1	6	永恒大法師
f_24026	血炼	6	6	血炼
f_24027	無盡死亡	9	6	無盡死亡
f_24028	救世主弗拉斯	9	6	救世主弗拉斯
f_24030	黑翼天使阿巴顿	10	6	黑翼天使阿巴顿
f_24031	波士顿人	1	6	波士顿人
f_24032	莱安娜女王	6	6	莱安娜女王
f_24034	至高之主纳迦什	2	6	至高之主纳迦什
f_24035	魔导師聖匣守衛	2	6	魔导師聖匣守衛
f_24036	巴比伦王吉尔加尔	1	6	巴比伦王吉尔加尔
f_24037	元素師艾萝拉	6	6	元素師艾萝拉
f_24038	生命的化身	10	6	生命的化身
f_24039	墓守師父	3	6	墓守師父
f_24040	绝對霸主	8	6	绝對霸主
f_24041	食铁獸神	7	6	食铁獸神
f_24042	炼尊	1	6	炼尊
f_24043	小鬼凯尼	4	6	小鬼凯尼
f_24044	主播	1	6	主播
f_24046	骷髏女王	2	6	骷髏女王
f_24047	达尔王	7	6	达尔王
f_24048	骷髏女王	2	6	骷髏女王
f_24049	覺醒者米娅	10	6	覺醒者米娅
f_24050	獸神科加拉修	3	6	獸神科加拉修
f_24051	小麗司徒	9	6	小麗司徒
f_24052	龍卷風巫師5982	6	6	龍卷風巫師5982
f_24053	烙印之劍	9	6	烙印之劍
f_24054	光明君主	10	6	光明君主
f_24055	暴力法子	10	6	暴力法子
f_24056	镜像熊貓	7	6	镜像熊貓
f_24057	阿蘭卡小姐	4	6	阿蘭卡小姐
f_24058	眠姬	6	6	眠姬
f_24059	摸魚霜影	1	6	摸魚霜影
f_24060	教父	1	6	教父
f_26002	魔術師	9	6	魔術師
f_26003	星星	4	6	星星
f_26004	黃金黎明	1	6	黃金黎明
f_26006	皇後	1	6	皇後
f_26007	死亡	2	6	死亡
sk_60141	守護者	0	5	守護者
sk_60162	獸皇	0	6	獸皇
sk_60173	魔幻守護者	0	6	魔幻守護者
sk_23152	骷髅劍士	0	6	骷髅劍士
sk_23153	骷髅戰士	0	6	骷髅戰士
sk_23154	骷髅百夫长	0	6	骷髅百夫长
sk_23155	骷髅投槍手	0	6	骷髅投槍手
sk_23156	骷髅投毒者	0	6	骷髅投毒者
sk_23157	骷髅剧毒散播者	0	6	骷髅剧毒散播者
sk_23158	咒神者费蒙德	0	6	咒神者费蒙德
sk_23167	骷髅王克尔多	0	6	骷髅王克尔多
sk_23238	魔焰奇美拉	0	6	魔焰奇美拉
sk_23334	白玉石像鬼	0	6	白玉石像鬼
sk_23338	白玉石像鬼	0	6	白玉石像鬼
sk_23363	巴尔	0	6	巴尔
sk_23364	復生巴尔	0	6	復生巴尔
sk_23365	毁滅巴尔	0	6	毁滅巴尔
sk_24048	骷髅女王	0	6	骷髅女王
