id	name	card_key	site_key	chosen_url	output_file	status
f_23244	相位独角獸	相位独角獸				no_safe_match
f_23245	虹頂宝石獸	虹頂宝石獸				no_safe_match
f_23246	猎狗克里冈	猎狗克里冈				no_safe_match
f_23248	梦魇	梦魇				no_safe_match
f_23249	火焰雏龍	火焰雏龍				no_safe_match
f_23250	火焰飛龍	火焰飛龍				no_safe_match
f_23251	成年火焰飛龍	成年火焰飛龍				no_safe_match
f_23252	忠诚的瓦卡諾斯	忠诚瓦卡諾斯				no_safe_match
f_23253	幼年火焰龍人	幼年火焰龍人				no_safe_match
f_23254	火焰龍人	火焰龍人				no_safe_match
f_23255	火焰龍女	火焰龍女				no_safe_match
f_23256	火龍女王瓦妮莎	火龍女王瓦妮莎				no_safe_match
f_23257	冰霜雏龍	冰霜雏龍				no_safe_match
f_23258	冰霜飛龍	冰霜飛龍				no_safe_match
f_23259	成年冰霜飛龍	成年冰霜飛龍				no_safe_match
f_23260	冰暴之父格莱西亞	冰暴父格莱西亞				no_safe_match
f_23261	幼年冰霜龍人	幼年冰霜龍人				no_safe_match
f_23262	冰霜龍人	冰霜龍人				no_safe_match
f_23263	冰霜龍女	冰霜龍女				no_safe_match
f_23264	极地龍母諾拉	极地龍母諾拉				no_safe_match
f_23265	闪电雏龍	闪电雏龍				no_safe_match
f_23266	闪电飛龍	闪电飛龍				no_safe_match
f_23267	成年闪电飛龍	成年闪电飛龍				no_safe_match
f_23268	破天之槍塔蒂諾斯	破天槍塔蒂諾斯				no_safe_match
f_23269	幼年闪电龍人	幼年闪电龍人				no_safe_match
f_23270	闪电龍人	闪电龍人				no_safe_match
f_23271	闪电龍女	闪电龍女				no_safe_match
f_23272	鬼武白龍	鬼武白龍				no_safe_match
f_23273	神聖雏龍	神聖雏龍				no_safe_match
f_23274	神聖飛龍	神聖飛龍				no_safe_match
f_23275	成年神聖飛龍	成年神聖飛龍				no_safe_match
f_23276	驭光者伊斯奈尔	驭光者伊斯奈尔				no_safe_match
f_23277	幼年神聖龍人	幼年神聖龍人				no_safe_match
f_23278	神聖龍人	神聖龍人				no_safe_match
f_23279	神聖龍女	神聖龍女				no_safe_match
f_23280	耀陽之翼奥羅拉	耀陽翼奥羅拉				no_safe_match
f_23281	暗影雏龍	暗影雏龍				no_safe_match
f_23282	暗影飛龍	暗影飛龍				no_safe_match
f_23283	成年暗影飛龍	成年暗影飛龍				no_safe_match
f_23284	混沌邪龍尼莫諾斯	混沌邪龍尼莫諾斯				no_safe_match
f_23285	幼年暗影龍人	幼年暗影龍人				no_safe_match
f_23286	暗影龍人	暗影龍人				no_safe_match
f_23287	暗影龍女	暗影龍女				no_safe_match
f_23288	蔽日龍王安涅	蔽日龍王安涅				no_safe_match
f_23290	天使观察者	天使观察者				no_safe_match
f_23291	天使引路者	天使引路者				no_safe_match
f_23292	希望之光伊斯瑞拉	希望光伊斯瑞拉				no_safe_match
f_23296	天界戰將凯特琳	天界戰將凯特琳				no_safe_match
f_23297	权天使	权天使				no_safe_match
f_23298	王权天使	王权天使				no_safe_match
f_23299	帝权天使	帝权天使				no_safe_match
f_23300	帝國守護者安奈尔	帝國守護者安奈尔				no_safe_match
f_23304	神之壁垒卡梅尔	神壁垒卡梅尔				no_safe_match
f_23305	能天使	能天使				no_safe_match
f_23306	靈能天使	靈能天使				no_safe_match
f_23307	幽能天使	幽能天使				no_safe_match
f_23308	神之镜穆瑞尔	神镜穆瑞尔				no_safe_match
f_23310	主天使督察	主天使督察				no_safe_match
f_23311	主天使督軍	主天使督軍				no_safe_match
f_23312	靈魂守望者諾埃尔	靈魂守望者諾埃尔				no_safe_match
f_23313	座天使骑兵	座天使騎兵				no_safe_match
f_23314	座天使骑士	座天使騎士				no_safe_match
f_23315	座天使骑士長	座天使騎士長				no_safe_match
f_23316	奔雷杰拉	奔雷杰拉				no_safe_match
f_23317	智天使弓手	智天使弓手				no_safe_match
f_23318	智天使射手	智天使射手				no_safe_match
f_23319	智天使神射手	智天使神射手				no_safe_match
f_23320	穹翎海泽尔	穹翎海泽尔				no_safe_match
f_23321	炽天使	炽天使				no_safe_match
f_23322	炽天使精兵	炽天使精兵				no_safe_match
f_23323	炽天使領軍	炽天使領軍				no_safe_match
f_23324	救赎之心卡瑞拉	救赎心卡瑞拉				no_safe_match
f_23325	天使長烏列尔	天使長烏列尔				no_safe_match
f_23326	天使長拉斐尔	天使長拉斐尔				no_safe_match
f_23327	天使長加百列	天使長加百列				no_safe_match
f_23328	天使長米迦勒	天使長米迦勒				no_safe_match
f_23329	魔童	魔童				no_safe_match
f_23330	魔仆	魔仆				no_safe_match
f_23331	魔兵	魔兵				no_safe_match
f_23332	狡诈的泰里昂	狡诈泰里昂				no_safe_match
f_23333	石像鬼	石像鬼				no_safe_match
f_23334	白玉石像鬼	白玉石像鬼				no_safe_match
f_23335	黑曜石像鬼	黑曜石像鬼				no_safe_match
f_23336	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_23337	石像鬼	石像鬼				no_safe_match
f_23338	白玉石像鬼	白玉石像鬼				no_safe_match
f_23339	黑曜石像鬼	黑曜石像鬼				no_safe_match
f_23340	沉睡者洛多維科	沉睡者洛多維科				no_safe_match
f_23341	地狱火	地狱火				no_safe_match
f_23342	震颤地狱火	震颤地狱火				no_safe_match
f_23343	恐怖地狱火	恐怖地狱火				no_safe_match
f_23344	焚盡者斯达特斯	焚盡者斯达特斯				no_safe_match
f_23345	安达尔	安达尔				no_safe_match
f_23346	深渊領主	深渊領主				no_safe_match
f_23347	残酷深渊領主	残酷深渊領主				no_safe_match
f_23348	暴虐深渊領主	暴虐深渊領主				no_safe_match
f_23349	屠城者卡里古拉	屠城者卡里古拉				no_safe_match
f_23350	梦魔女	梦魔女				no_safe_match
f_23351	噩梦魔女	噩梦魔女				no_safe_match
f_23352	梦魇魔女	梦魇魔女				no_safe_match
f_23353	引诱者莉莉絲	引诱者莉莉絲				no_safe_match
f_23354	感染源	感染源				no_safe_match
f_23355	疫病感染源	疫病感染源				no_safe_match
f_23356	瘟疫感染源	瘟疫感染源				no_safe_match
f_23357	作呕者弗雷德里克	作呕者弗雷德里克				no_safe_match
f_23358	墨菲斯	墨菲斯				no_safe_match
f_23360	長老之眼	長老眼				no_safe_match
f_23361	巢母之眼	巢母眼				no_safe_match
f_23363	巴尔	巴尔				no_safe_match
f_23364	復生巴尔	復生巴尔				no_safe_match
f_23365	毁滅巴尔	毁滅巴尔				no_safe_match
f_23366	巴風特	巴風特				no_safe_match
f_23367	巴風特戰士	巴風特戰士				no_safe_match
f_23368	巴風特头目	巴風特头目				no_safe_match
f_23369	执行者伊尼亞斯	执行者伊尼亞斯				no_safe_match
f_23371	堕天使精兵	堕天使精兵				no_safe_match
f_23372	堕天使領軍	堕天使領軍				no_safe_match
f_23373	坠星路西法	坠星路西法				no_safe_match
f_23374	迪亞波羅	迪亞波羅				no_safe_match
f_23375	劳動之星蘭蘭	劳動星蘭蘭				no_safe_match
f_23377	羅密欧	羅密欧				no_safe_match
f_23380	火鸡骑士查查	火鸡騎士查查				no_safe_match
f_23381	聖诞女郎梅麗尔	聖诞女郎梅麗尔				no_safe_match
f_23382	蛇姬紅	蛇姬紅				no_safe_match
f_23383	後羿	後羿				no_safe_match
f_23384	嫦娥	嫦娥				no_safe_match
f_23385	劳動模范白白	劳動模范白白				no_safe_match
f_23386	熊孩子东东	熊孩子东东				no_safe_match
f_23387	假日貓女索瑪麗	假日貓女索瑪麗				no_safe_match
f_23388	火焰咒師耐莉	火焰咒師耐莉				no_safe_match
f_23389	龍拳師	龍拳師				no_safe_match
f_23390	南瓜魔女EX	南瓜魔女ex				no_safe_match
f_23392	聖诞雪精靈瑞絲	聖诞雪精靈瑞絲				no_safe_match
f_23393	巾帼英雄花木蘭	巾帼英雄花木蘭				no_safe_match
f_24001	庄主夫人	庄主夫人				no_safe_match
f_24002	巅峰女武神	巅峰女武神				no_safe_match
f_24003	荆棘王座	荆棘王座				no_safe_match
f_24004	女警薇薇安	女警薇薇安				no_safe_match
f_24005	滅龍	滅龍				no_safe_match
f_24006	救赎天使莉莉絲	救赎天使莉莉絲				no_safe_match
f_24007	缚根亡魂	缚根亡魂				no_safe_match
f_24008	威廉·華莱士	威廉華莱士				no_safe_match
f_24009	小鲜肉	小鲜肉				no_safe_match
f_24010	黑暗女巫凡妮莎	黑暗女巫凡妮莎				no_safe_match
f_24011	虚空守護者凡妮莎	虚空守護者凡妮莎				no_safe_match
f_24012	绯紅基亞拉	绯紅基亞拉				no_safe_match
f_24014	小狗比娜	小狗比娜				no_safe_match
f_24015	阿拉貝拉修女	阿拉貝拉修女				no_safe_match
f_24016	死亡蝙蝠	死亡蝙蝠				no_safe_match
f_24017	莎尔的牧師	莎尔牧師				no_safe_match
f_24018	科什	科什				no_safe_match
f_24019	女列车長	女列车長				no_safe_match
f_24020	刽子手阿拉斯特尔	刽子手阿拉斯特尔				no_safe_match
f_24021	凛冬公主	凛冬公主				no_safe_match
f_24022	暴君女王佩珀	暴君女王佩珀				no_safe_match
f_24023	晨曦領主	晨曦領主				no_safe_match
f_24024	無名幽靈	無名幽靈				no_safe_match
f_24025	永恒大法師	永恒大法師				no_safe_match
f_24026	血炼	血炼				no_safe_match
f_24027	無盡死亡	無盡死亡				no_safe_match
f_24028	救世主弗拉斯	救世主弗拉斯				no_safe_match
f_24030	黑翼天使阿巴顿	黑翼天使阿巴顿				no_safe_match
f_24031	波士顿人	波士顿人				no_safe_match
f_24032	莱安娜女王	莱安娜女王				no_safe_match
f_24034	至高之主纳迦什	至高主纳迦什				no_safe_match
f_24035	魔导師聖匣守衛	魔导師聖匣守衛				no_safe_match
f_24036	巴比伦王吉尔加尔	巴比伦王吉尔加尔				no_safe_match
f_24037	元素師艾萝拉	元素師艾萝拉				no_safe_match
f_24038	生命的化身	生命化身				no_safe_match
f_24039	墓守師父	墓守師父				no_safe_match
f_24040	绝對霸主	绝對霸主				no_safe_match
f_24041	食铁獸神	食铁獸神				no_safe_match
f_24042	炼尊	炼尊				no_safe_match
f_24043	小鬼凯尼	小鬼凯尼				no_safe_match
f_24044	主播	主播				no_safe_match
f_24046	骷髏女王	骷髏女王				no_safe_match
f_24047	达尔王	达尔王				no_safe_match
f_24048	骷髏女王	骷髏女王				no_safe_match
f_24049	覺醒者米娅	覺醒者米娅				no_safe_match
f_24050	獸神科加拉修	獸神科加拉修				no_safe_match
f_24051	小麗司徒	小麗司徒				no_safe_match
f_24052	龍卷風巫師5982	龍卷風巫師5982				no_safe_match
f_24053	烙印之劍	烙印劍				no_safe_match
f_24054	光明君主	光明君主				no_safe_match
f_24055	暴力法子	暴力法子				no_safe_match
f_24056	镜像熊貓	镜像熊貓				no_safe_match
f_24057	阿蘭卡小姐	阿蘭卡小姐				no_safe_match
f_24058	眠姬	眠姬				no_safe_match
f_24059	摸魚霜影	摸魚霜影				no_safe_match
f_24060	教父	教父				no_safe_match
f_26002	魔術師	魔術師				no_safe_match
f_26003	星星	星星				no_safe_match
f_26004	黃金黎明	黃金黎明				no_safe_match
f_26006	皇後	皇後				no_safe_match
f_26007	死亡	死亡				no_safe_match
sk_50102	雷光彈	雷光彈				no_safe_match
sk_50104	怒雷術	怒雷術				no_safe_match
sk_50106	衝撞	衝撞				no_safe_match
sk_50108	巨尾扫擊	巨尾扫擊				no_safe_match
sk_50110	雷光炮	雷光炮				no_safe_match
sk_50112	撼地	撼地				no_safe_match
sk_50202	锤擊	锤擊				no_safe_match
sk_50204	落石	落石				no_safe_match
sk_50206	滚石	滚石				no_safe_match
sk_50208	燃烧意志	燃烧意志				no_safe_match
sk_50302	群體扰乱敵陣	群體扰乱敵陣				no_safe_match
sk_50401	日灸術	日灸術				no_safe_match
sk_50501	正义制裁	正义制裁				no_safe_match
sk_50503	混乱彈	混乱彈				no_safe_match
sk_50504	群體失忆術	群體失忆術				no_safe_match
sk_50505	暗影風暴	暗影風暴				no_safe_match
sk_50506	暗影之擊	暗影擊				no_safe_match
sk_50507	群體暴露弱点	群體暴露弱点				no_safe_match
sk_50508	群體破甲指令	群體破甲指令				no_safe_match
sk_50509	聖洁	聖洁				no_safe_match
sk_50510	群體愈合術	群體愈合術				no_safe_match
sk_50511	聖療術	聖療術				no_safe_match
sk_50906	听吾旨意，行吾意志	听吾旨意行吾意志				no_safe_match
sk_50907	你的榮幸	你榮幸				no_safe_match
sk_50908	如你的叹息般转瞬即逝	如你叹息般转瞬即逝				no_safe_match
sk_50909	尝尝這個?	尝尝這個				no_safe_match
sk_50910	Fus Ro Dah！	fusrodah				no_safe_match
sk_30004	牛奶	牛奶				no_safe_match
sk_30008	打擊符文	打擊符文				no_safe_match
sk_30012	射擊符文	射擊符文				no_safe_match
sk_30016	火焰符文	火焰符文				no_safe_match
sk_30020	攻擊符文	攻擊符文				no_safe_match
sk_30024	生命符文	生命符文				no_safe_match
sk_30028	加速符文	加速符文				no_safe_match
sk_30036	置换符文	置换符文				no_safe_match
sk_30040	警戒符文	警戒符文				no_safe_match
sk_30044	破甲符文	破甲符文				no_safe_match
sk_30048	死咒符文	死咒符文				no_safe_match
sk_30052	恢復符文	恢復符文				no_safe_match
sk_60141	守護者	守護者				no_safe_match
sk_60162	獸皇	獸皇				no_safe_match
sk_60173	魔幻守護者	魔幻守護者				no_safe_match
sk_23152	骷髅劍士	骷髅劍士				no_safe_match
sk_23153	骷髅戰士	骷髅戰士				no_safe_match
sk_23154	骷髅百夫长	骷髅百夫长				no_safe_match
sk_23155	骷髅投槍手	骷髅投槍手				no_safe_match
sk_23156	骷髅投毒者	骷髅投毒者				no_safe_match
sk_23157	骷髅剧毒散播者	骷髅剧毒散播者				no_safe_match
sk_23158	咒神者费蒙德	咒神者费蒙德				no_safe_match
sk_23167	骷髅王克尔多	骷髅王克尔多				no_safe_match
sk_23238	魔焰奇美拉	魔焰奇美拉				no_safe_match
sk_23334	白玉石像鬼	白玉石像鬼				no_safe_match
sk_23338	白玉石像鬼	白玉石像鬼				no_safe_match
sk_23363	巴尔	巴尔				no_safe_match
sk_23364	復生巴尔	復生巴尔				no_safe_match
sk_23365	毁滅巴尔	毁滅巴尔				no_safe_match
sk_24048	骷髅女王	骷髅女王				no_safe_match
